dealer_id,sale_date,model,payment_type,sale_price_brl
D006,2026-02-08,Lume,Financiamento,108924.86
D006,2026-02-07,Serra,Cartão Crédito,139443.75
D006,2026-02-07,Serra,Consórcio,145758.24
D006,2026-02-03,Lume,Financiamento,106479.16
D006,2026-02-05,Brisa,Financiamento,143581.44
D006,2026-02-06,Brisa,Cartão Crédito,138373.55
D006,2026-02-03,Atlas,Financiamento,234650.92
D006,2026-02-04,Lume,Financiamento,105320.09
D006,2026-02-04,Atlas,Financiamento,221126.89
D006,2026-02-02,Touro,Financiamento,223301.92
D006,2026-02-04,Serra,Financiamento,151464.13
D006,2026-02-08,Serra,PIX,145624.38
D006,2026-02-06,Lume,PIX,90071.48
D006,2026-02-06,Serra,Financiamento,148619.29
D006,2026-02-08,Serra,Financiamento,141158.13
D006,2026-02-02,Brisa,Financiamento,138968.91
D006,2026-02-08,Eon,Financiamento,218304.72
D006,2026-02-03,Lume,Consórcio,99492.30
D006,2026-02-07,Serra,Consórcio,135702.46
D006,2026-02-03,Lume,Financiamento,92582.81
D006,2026-02-08,Brisa,Financiamento,139986.54
D006,2026-02-07,Brisa,Financiamento,136645.35
D006,2026-02-08,Serra,Financiamento,151447.52
D006,2026-02-05,Brisa,Financiamento,144757.02
D006,2026-02-05,Eon,Cartão Crédito,204389.66
D006,2026-02-04,Serra,Financiamento,151320.38
D006,2026-02-03,Brisa,TED,134608.22
D006,2026-02-03,Lume,Financiamento,103848.96
D006,2026-02-03,Brisa,Financiamento,129026.08
D006,2026-02-05,Lume,PIX,103017.34
D006,2026-02-02,Lume,Financiamento,93991.75
D006,2026-02-06,Lume,TED,101844.95
D006,2026-02-05,Serra,Financiamento,134384.63
D006,2026-02-07,Atlas,Consórcio,224285.84
D006,2026-02-05,Touro,TED,233887.35
D006,2026-02-08,Serra,Financiamento,151635.59
D006,2026-02-03,Serra,Financiamento,148073.15
D006,2026-02-03,Brisa,PIX,120053.64
D006,2026-02-06,Serra,Financiamento,153349.64
D006,2026-02-06,Serra,Consórcio,148442.89
D006,2026-02-02,Serra,PIX,142107.04
D006,2026-02-08,Serra,Financiamento,145756.66
D006,2026-02-07,Serra,TED,146684.59
D006,2026-02-05,Brisa,Financiamento,145094.29
D006,2026-02-06,Lume,PIX,96775.17
D006,2026-02-08,Lume,Financiamento,100952.52
D006,2026-02-02,Serra,Financiamento,153187.19
D006,2026-02-02,Brisa,TED,138964.85
D006,2026-02-02,Lume,Financiamento,94822.91
D006,2026-02-05,Serra,Financiamento,165081.83
D006,2026-02-03,Brisa,Financiamento,138623.32
D006,2026-02-06,Serra,Consórcio,149140.07
D006,2026-02-05,Serra,Financiamento,150891.20
D006,2026-02-05,Atlas,Consórcio,222097.73
D006,2026-02-08,Brisa,Financiamento,140449.56
D006,2026-02-03,Brisa,Financiamento,142141.71
D006,2026-02-05,Touro,Financiamento,221953.36
D006,2026-02-02,Serra,Financiamento,160854.41
D006,2026-02-07,Serra,Financiamento,148451.64
D006,2026-02-08,Lume,Financiamento,88554.15
D006,2026-02-08,Serra,TED,148877.24
D006,2026-02-07,Lume,TED,88949.86
D006,2026-02-02,Eon,PIX,199739.21
D006,2026-02-07,Brisa,Financiamento,137112.04
