dealer_id,sale_date,model,payment_type,sale_price_brl
D002,2026-02-02,Atlas,Cartão Crédito,220104.43
D002,2026-02-02,Touro,Financiamento,234373.36
D002,2026-02-03,Brisa,PIX,145332.50
D002,2026-02-08,Eon,Consórcio,208719.30
D002,2026-02-02,Serra,PIX,127325.33
D002,2026-02-03,Serra,PIX,142183.22
D002,2026-02-05,Serra,Financiamento,147336.75
D002,2026-02-06,Serra,Financiamento,143031.05
D002,2026-02-07,Atlas,Financiamento,231003.92
D002,2026-02-02,Lume,Financiamento,97544.15
D002,2026-02-05,Atlas,Financiamento,240123.01
D002,2026-02-03,Lume,TED,96650.99
D002,2026-02-04,Brisa,Financiamento,134501.67
D002,2026-02-05,Lume,Financiamento,103970.69
D002,2026-02-08,Serra,Financiamento,145848.26
D002,2026-02-05,Brisa,Financiamento,139053.17
D002,2026-02-05,Brisa,TED,141283.48
D002,2026-02-05,Lume,Financiamento,94589.05
D002,2026-02-07,Brisa,PIX,119123.54
D002,2026-02-06,Brisa,PIX,128765.05
D002,2026-02-08,Serra,Consórcio,138985.77
D002,2026-02-04,Brisa,Financiamento,131869.00
D002,2026-02-03,Touro,Financiamento,240329.10
D002,2026-02-04,Serra,Financiamento,154004.40
D002,2026-02-08,Serra,Financiamento,149773.30
D002,2026-02-07,Touro,Cartão Crédito,221242.22
D002,2026-02-04,Eon,Financiamento,207827.34
D002,2026-02-07,Brisa,PIX,138723.28
D002,2026-02-07,Serra,Cartão Crédito,149187.58
D002,2026-02-04,Atlas,Financiamento,235238.57
D002,2026-02-02,Lume,Financiamento,93312.47
D002,2026-02-05,Serra,Financiamento,149789.76
D002,2026-02-08,Serra,Cartão Crédito,137913.36
D002,2026-02-06,Serra,Financiamento,138046.64
D002,2026-02-06,Lume,PIX,100884.44
D002,2026-02-08,Brisa,Cartão Crédito,121915.39
D002,2026-02-03,Lume,Financiamento,95606.02
D002,2026-02-07,Atlas,PIX,234225.34
D002,2026-02-02,Serra,PIX,140538.64
D002,2026-02-05,Atlas,Financiamento,226999.63
D002,2026-02-04,Lume,Consórcio,98234.95
D002,2026-02-04,Lume,Financiamento,95703.63
D002,2026-02-06,Lume,Financiamento,103861.58
D002,2026-02-08,Lume,Financiamento,93534.17
D002,2026-02-08,Brisa,Financiamento,142557.78
D002,2026-02-03,Lume,TED,92973.78
D002,2026-02-08,Serra,PIX,148758.80
D002,2026-02-08,Serra,Financiamento,150510.31
D002,2026-02-07,Serra,Financiamento,156835.35
D002,2026-02-03,Serra,Financiamento,150028.03
D002,2026-02-06,Lume,Financiamento,97260.56
D002,2026-02-02,Brisa,TED,130781.52
D002,2026-02-02,Serra,Financiamento,148458.45
D002,2026-02-08,Atlas,PIX,227929.68
D002,2026-02-03,Brisa,Financiamento,133447.58
D002,2026-02-02,Atlas,Financiamento,246340.84
D002,2026-02-07,Lume,TED,95071.61
D002,2026-02-06,Serra,Cartão Crédito,158746.89
D002,2026-02-08,Brisa,Financiamento,142805.90
D002,2026-02-02,Brisa,Financiamento,137656.75
D002,2026-02-08,Serra,Consórcio,159030.74
D002,2026-02-06,Serra,Consórcio,144870.49
D002,2026-02-07,Brisa,Financiamento,149481.64
D002,2026-02-05,Serra,Cartão Crédito,138355.14
D002,2026-02-07,Eon,Consórcio,200937.60
D002,2026-02-06,Brisa,Cartão Crédito,132097.85
D002,2026-02-08,Serra,TED,139176.69
D002,2026-02-08,Atlas,Financiamento,228637.97
D002,2026-02-06,Lume,Cartão Crédito,103525.61
D002,2026-02-05,Lume,PIX,96959.75
D002,2026-02-03,Atlas,PIX,215758.99
D002,2026-02-05,Serra,Financiamento,156999.10
D002,2026-02-03,Brisa,Financiamento,135793.44
D002,2026-02-04,Serra,Financiamento,146757.33
D002,2026-02-08,Brisa,Financiamento,147840.24
D002,2026-02-08,Serra,Financiamento,137939.65
D002,2026-02-04,Serra,PIX,147281.05
D002,2026-02-04,Lume,PIX,94757.28
