dealer_id,sale_date,model,payment_type,sale_price_brl
D003,2026-02-03,Atlas,Cartão Crédito,228462.34
D003,2026-02-08,Lume,Financiamento,98954.14
D003,2026-02-02,Touro,TED,242604.95
D003,2026-02-02,Eon,Financiamento,206868.74
D003,2026-02-08,Eon,Financiamento,197442.25
D003,2026-02-02,Eon,Financiamento,208791.81
D003,2026-02-06,Serra,Consórcio,157435.23
D003,2026-02-03,Atlas,Financiamento,232792.81
D003,2026-02-07,Lume,Financiamento,103153.59
D003,2026-02-08,Lume,Financiamento,101540.57
D003,2026-02-05,Serra,PIX,149357.35
D003,2026-02-03,Serra,Consórcio,134932.82
D003,2026-02-05,Atlas,Consórcio,224948.44
D003,2026-02-02,Brisa,Cartão Crédito,130997.04
D003,2026-02-05,Brisa,Financiamento,135980.82
D003,2026-02-07,Atlas,Financiamento,228313.09
D003,2026-02-04,Serra,PIX,138390.04
D003,2026-02-07,Eon,Financiamento,210434.18
D003,2026-02-08,Serra,Financiamento,145105.50
D003,2026-02-08,Serra,Financiamento,149711.01
D003,2026-02-04,Lume,Financiamento,91971.80
D003,2026-02-06,Lume,Financiamento,93285.69
D003,2026-02-05,Lume,PIX,98855.72
D003,2026-02-06,Serra,PIX,136071.61
D003,2026-02-06,Lume,Financiamento,102781.43
D003,2026-02-05,Brisa,PIX,130891.92
D003,2026-02-05,Brisa,PIX,141891.84
D003,2026-02-02,Eon,Financiamento,209834.61
D003,2026-02-03,Atlas,Consórcio,233375.27
D003,2026-02-05,Serra,Consórcio,149713.68
D003,2026-02-07,Touro,PIX,242429.42
D003,2026-02-06,Brisa,PIX,141380.64
D003,2026-02-08,Lume,TED,97198.68
D003,2026-02-06,Brisa,TED,134830.43
D003,2026-02-03,Eon,Financiamento,200409.78
D003,2026-02-05,Serra,Consórcio,160189.01
D003,2026-02-02,Lume,PIX,95262.75
D003,2026-02-02,Brisa,PIX,131248.79
D003,2026-02-08,Touro,PIX,228718.05
D003,2026-02-08,Touro,Financiamento,234529.92
D003,2026-02-08,Brisa,Cartão Crédito,128691.91
D003,2026-02-03,Brisa,TED,132628.72
D003,2026-02-07,Touro,Financiamento,233378.19
D003,2026-02-04,Eon,Financiamento,217365.20
D003,2026-02-05,Brisa,TED,126304.79
D003,2026-02-03,Touro,Cartão Crédito,235487.79
D003,2026-02-02,Serra,Consórcio,152699.55
D003,2026-02-03,Brisa,Cartão Crédito,127675.95
D003,2026-02-04,Lume,Financiamento,96045.48
D003,2026-02-07,Serra,PIX,130577.31
D003,2026-02-06,Atlas,Financiamento,226515.82
D003,2026-02-04,Brisa,Consórcio,134374.52
